elapsedTime,frq_rt, col_rt, frq_m, col_m, amp_rt, amp_m, total, framerate;
26005,263.67618,231.76283,100.32162,87.80227,0.003576963,0.15747319,50,29.571522;
26051,262.55,230.77036,100.94622,88.35272,1.0688574E-4,0.15575838,50,29.76847;
26079,262.55,230.77036,101.57054,88.902916,2.723006E-4,0.15343279,50,28.959114;
26108,262.55,230.77036,102.19442,89.45273,1.9315022E-4,0.15160967,50,29.646723;
26136,262.55,230.77036,102.81735,90.0017,1.0918068E-4,0.14998384,50,30.215609;
26178,260.44763,228.91759,103.438576,90.54917,8.7662064E-4,0.14889567,50,29.729286;
26205,258.85,227.50964,104.06136,91.09802,0.0019954734,0.14812781,50,29.943367;
26238,258.99762,227.63974,104.674385,91.63826,0.0020680935,0.1472753,50,30.643011;
26269,257.35953,226.19612,105.28725,92.17837,2.5874743E-4,0.14563322,50,30.704262;
26306,257.35953,226.19612,105.89929,92.71774,7.135862E-5,0.1443033,50,30.675463;
26331,257.35953,226.19612,106.51126,93.25706,2.4016087E-4,0.14276916,50,30.480625;
26359,257.35953,226.19612,107.123146,93.7963,2.0851045E-4,0.14167625,50,31.304716;
