elapsedTime,frq_rt, col_rt, frq_m, col_m, amp_rt, amp_m, total, framerate;
43167,457.0619,13.524082,616.3377,18.236967,7.464838E-5,1.9377738E-4,50,61.178783;
43183,457.0619,13.524082,615.2017,18.203354,6.846214E-5,1.9395235E-4,50,61.26784;
43199,457.0619,13.524082,614.0657,18.169739,9.202409E-5,1.94195E-4,50,61.670734;
43216,457.0619,13.524082,612.9297,18.136127,8.7606226E-5,1.944827E-4,50,61.879288;
43232,457.0619,13.524082,611.7937,18.102514,9.235461E-5,1.9476746E-4,50,61.314842;
43249,457.0619,13.524082,610.65765,18.0689,9.146429E-5,1.950569E-4,50,61.61566;
43267,457.0619,13.524082,609.52167,18.035286,9.835069E-5,1.9535428E-4,50,61.48492;
43281,457.0619,13.524082,608.3856,18.00167,8.8549765E-5,1.956276E-4,50,61.22315;
43298,457.0619,13.524082,607.24963,17.968058,9.038744E-5,1.9589075E-4,50,61.191994;
43317,457.0619,13.524082,606.1136,17.934443,1.4115947E-4,1.9632354E-4,50,60.98884;
43332,457.0619,13.524082,604.9776,17.900827,9.783407E-5,1.967563E-4,50,60.97342;
43349,457.0619,13.524082,603.8416,17.867214,1.0595759E-4,1.9712164E-4,50,60.956886;
43367,457.0619,13.524082,602.70557,17.833601,5.8505546E-5,1.9734984E-4,50,60.734604;
43384,457.0619,13.524082,601.5696,17.799988,7.5254226E-5,1.9751636E-4,50,60.658234;
43400,457.0619,13.524082,600.43353,17.766373,7.211385E-5,1.9771315E-4,50,60.459568;
43417,457.0619,13.524082,599.2976,17.732761,7.7131925E-5,1.9791203E-4,50,60.656242;
43433,457.0619,13.524082,598.16156,17.699146,8.1769234E-5,1.9813214E-4,50,60.529484;
43449,457.0619,13.524082,597.0256,17.665533,8.089974E-5,1.9836005E-4,50,60.252716;
43468,457.0619,13.524082,595.8895,17.631918,7.95456E-5,1.9859419E-4,50,60.426533;
43496,457.0619,13.524082,594.7536,17.598305,6.850549E-5,1.9876387E-4,50,59.997948;
43509,457.0619,13.524082,593.61755,17.56469,6.593072E-5,1.988791E-4,50,57.75049;
43522,457.0619,13.524082,592.48157,17.531078,4.7751644E-5,1.9896886E-4,50,58.11532;
43548,457.0619,13.524082,591.3455,17.497463,5.1160223E-5,1.9901432E-4,50,58.475426;
43554,457.0619,13.524082,590.20953,17.46385,4.8013724E-5,1.9903718E-4,50,58.632996;
43569,457.0619,13.524082,589.07355,17.430237,4.8603695E-5,1.990882E-4,50,59.394764;
43587,457.0619,13.524082,587.93756,17.396624,3.9978797E-5,1.9912477E-4,50,59.354336;
43606,457.0619,13.524082,586.8015,17.363008,5.3310574E-5,1.9917752E-4,50,59.30968;
43620,457.0619,13.524082,585.6655,17.329395,5.0810864E-5,1.9925162E-4,50,59.53844;
43637,457.0619,13.524082,584.52954,17.29578,5.127956E-5,1.9931913E-4,50,59.835037;
43654,450.19287,13.320832,583.38544,17.261929,2.49647E-4,2.0001786E-4,50,60.004677;
43668,442.91428,13.105462,582.22455,17.22758,2.124531E-4,2.0107804E-4,50,60.353546;
43685,442.91428,13.105462,581.05493,17.19297,4.3286076E-5,2.0151422E-4,50,59.99958;
43701,442.91428,13.105462,579.88525,17.15836,1.4938645E-4,2.0188456E-4,50,60.704865;
43717,442.91428,13.105462,578.7156,17.123749,1.2949263E-4,2.0244232E-4,50,60.684074;
43734,442.91428,13.105462,577.5459,17.08914,8.100172E-5,2.0280933E-4,50,60.388447;
43754,442.91428,13.105462,576.3762,17.05453,2.443191E-4,2.035871E-4,50,59.945286;
43767,442.91428,13.105462,575.20654,17.01992,2.1369709E-4,2.0464353E-4,50,60.613995;
43785,442.91428,13.105462,574.03687,16.98531,2.194387E-4,2.0562342E-4,50,60.67148;
43802,442.91428,13.105462,572.8672,16.950699,2.1836215E-4,2.0660598E-4,50,60.82146;
43819,442.91428,13.105462,571.6976,16.91609,1.4013602E-4,2.0733032E-4,50,59.793297;
43835,442.91428,13.105462,570.5279,16.88148,1.1026524E-4,2.0775954E-4,50,60.85581;
43849,442.91428,13.105462,569.35815,16.846869,1.1586601E-4,2.0813146E-4,50,61.100292;
43870,442.91428,13.105462,568.1885,16.812258,7.228688E-5,2.0838673E-4,50,60.71624;
43885,442.91428,13.105462,567.01886,16.77765,8.045796E-5,2.0856832E-4,50,60.5509;
43900,442.91428,13.105462,565.8492,16.74304,7.8925885E-5,2.0874181E-4,50,60.684177;
43918,442.91428,13.105462,564.6795,16.70843,6.841378E-5,2.0886904E-4,50,60.733227;
43934,442.91428,13.105462,563.5098,16.673819,6.563065E-5,2.0896635E-4,50,60.354122;
43951,442.91428,13.105462,562.34015,16.63921,6.615248E-5,2.0905794E-4,50,60.466286;
43966,442.91428,13.105462,561.1705,16.604599,7.532207E-5,2.0921136E-4,50,60.740505;
43983,442.91428,13.105462,560.0008,16.56999,5.6961217E-5,2.0934595E-4,50,60.636917;
44000,442.91428,13.105462,558.8311,16.53538,6.0403876E-5,2.0942204E-4,50,60.6358;
44017,442.91428,13.105462,557.66144,16.500769,4.6651297E-5,2.0942232E-4,50,60.695633;
44032,442.91428,13.105462,556.49176,16.466158,5.6290497E-5,2.0940676E-4,50,60.701023;
44049,442.91428,13.105462,555.3221,16.43155,5.448315E-5,2.0945427E-4,50,60.973724;
44066,442.91428,13.105462,554.1524,16.396938,5.5769342E-5,2.094805E-4,50,60.588005;
44082,442.91428,13.105462,552.9827,16.36233,6.603653E-5,2.0951263E-4,50,60.890285;
44101,442.91428,13.105462,551.8131,16.32772,6.411143E-5,2.0956485E-4,50,61.012848;
44118,442.91428,13.105462,550.6434,16.293108,4.7373054E-5,2.0926143E-4,50,60.60884;
44132,442.91428,13.105462,549.4737,16.258497,5.2053318E-5,2.0876777E-4,50,61.73152;
44150,442.91428,13.105462,548.304,16.223888,5.1175768E-5,2.0842977E-4,50,62.04296;
44169,442.91428,13.105462,547.13434,16.189278,5.868068E-5,2.0802053E-4,50,61.605663;
44185,442.91428,13.105462,545.96466,16.154667,6.782671E-5,2.0764682E-4,50,61.548187;
44202,442.91428,13.105462,544.795,16.120058,6.6111825E-5,2.0741938E-4,50,61.42035;
44217,442.91428,13.105462,543.6253,16.085447,8.1085214E-5,2.072587E-4,50,61.278397;
44233,442.91428,13.105462,542.4556,16.050837,6.0719834E-5,2.0706464E-4,50,61.167816;
44248,442.91428,13.105462,541.28595,16.016228,6.453834E-5,2.0694803E-4,50,61.221092;
44269,442.91428,13.105462,540.1163,15.981618,6.184784E-5,2.0689535E-4,50,60.905174;
44281,442.91428,13.105462,538.9466,15.947007,9.12712E-5,2.0664741E-4,50,60.903996;
44299,442.91428,13.105462,537.7769,15.912396,8.575432E-5,2.0638907E-4,50,60.73626;
44316,442.91428,13.105462,536.60724,15.877787,9.1501526E-5,2.0621286E-4,50,60.841908;
44331,442.91428,13.105462,535.43756,15.843177,9.1996015E-5,2.0600956E-4,50,60.77252;
44350,442.91428,13.105462,534.2679,15.808566,9.19033E-5,2.0586666E-4,50,60.464024;
44365,442.91428,13.105462,533.0982,15.773956,9.2807655E-5,2.0576958E-4,50,60.549114;
44384,442.91428,13.105462,531.92847,15.739345,2.1521823E-4,2.0624399E-4,50,60.385376;
44398,442.91428,13.105462,530.7588,15.704734,1.9226625E-4,2.0698717E-4,50,60.594917;
44415,442.91428,13.105462,529.5891,15.670123,3.7228435E-4,2.081946E-4,50,60.48309;
44433,442.91428,13.105462,528.41943,15.635514,3.3993577E-4,2.0934918E-4,50,60.243267;
44449,442.91428,13.105462,527.24976,15.6009035,3.4600112E-4,2.1033615E-4,50,60.479576;
44468,442.91428,13.105462,526.0801,15.566293,2.845737E-4,2.1124608E-4,50,60.264023;
44486,442.09525,13.081227,524.90985,15.531668,4.3773314E-4,2.1247656E-4,50,60.16015;
44503,439.6381,13.008521,523.7358,15.496927,4.0901572E-4,2.1430268E-4,50,59.840183;
44519,435.1238,12.874946,522.5534,15.461942,3.7267062E-4,2.1612352E-4,50,60.290657;
44533,449.4524,13.298922,521.3827,15.4273,3.7948534E-4,2.175839E-4,50,60.433662;
44549,462.16666,13.67513,520.25146,15.393828,3.7820757E-4,2.1867006E-4,50,59.872807;
44569,467.80713,13.842029,519.15717,15.361448,5.4939114E-4,2.2018512E-4,50,60.317047;
44583,473.0381,13.996809,518.0838,15.329687,5.172943E-4,2.2214976E-4,50,60.46793;
44599,477.85953,14.139474,517.02246,15.298283,4.8972236E-4,2.2419485E-4,50,60.252;
44618,486.0643,14.382248,515.977,15.267349,4.3672696E-4,2.2609456E-4,50,60.190403;
44632,492.6262,14.576411,514.9491,15.236934,4.466636E-4,2.2808493E-4,50,60.35901;
44648,495.6,14.664405,513.9322,15.206844,3.141019E-4,2.2969887E-4,50,60.096516;
44668,499.70477,14.785863,512.9241,15.177014,4.6008575E-4,2.3138481E-4,50,60.12911;
44684,501.24524,14.831444,511.92233,15.147373,4.087985E-4,2.334038E-4,50,60.10502;
44703,502.3738,14.864838,510.92374,15.1178255,4.1841486E-4,2.3512082E-4,50,60.231407;
44719,503.90952,14.910278,509.92828,15.088371,3.5123975E-4,2.3647457E-4,50,60.125767;
44732,502.3738,14.864838,508.93387,15.058947,5.606719E-4,2.3836567E-4,50,60.27923;
44749,497.15237,14.710338,507.93137,15.029284,5.214034E-4,2.4068146E-4,50,60.309998;
44767,498.05,14.736898,506.91156,14.999107,3.6860583E-4,2.4245172E-4,50,60.041603;
44780,515.79047,15.261829,505.9261,14.969948,3.9725535E-4,2.4419333E-4,50,60.26774;
44801,529.8452,15.677702,504.9785,14.941909,3.918836E-4,2.461766E-4,50,60.16641;
44818,529.8452,15.677702,504.04654,14.914332,3.3609985E-4,2.479706E-4,50,60.005123;
44831,529.8452,15.677702,503.1146,14.886757,2.8663437E-4,2.4943543E-4,50,60.25505;
44849,529.8452,15.677702,502.1826,14.8591795,3.154038E-4,2.5082153E-4,50,60.25324;
44867,533.8476,15.79613,501.2555,14.831747,3.275519E-4,2.523019E-4,50,60.22555;
44882,538.25476,15.926536,500.33847,14.804613,3.286627E-4,2.538453E-4,50,60.038742;
44900,542.2524,16.044823,499.43143,14.777774,3.2845442E-4,2.5543568E-4,50,60.07064;
44917,545.84045,16.150991,498.53336,14.751201,3.2849348E-4,2.570394E-4,50,59.94011;
44931,545.84045,16.150991,497.6395,14.724752,2.7637315E-4,2.5847284E-4,50,59.990963;
44949,545.84045,16.150991,496.74564,14.698303,2.8614572E-4,2.5983574E-4,50,60.198803;
44965,545.84045,16.150991,495.85178,14.671854,2.4338276E-4,2.6109949E-4,50,59.931015;
44980,545.84045,16.150991,494.9579,14.645404,2.514008E-4,2.6226864E-4,50,60.18732;
45002,545.84045,16.150991,494.06403,14.618956,2.3942189E-4,2.6341053E-4,50,59.99176;
45016,545.84045,16.150991,493.17017,14.592507,3.1331298E-4,2.6476005E-4,50,60.231983;
45032,545.84045,16.150991,492.27628,14.566056,2.9945842E-4,2.6621606E-4,50,60.12999;
45052,568.68097,16.826832,491.399,14.540098,6.4346666E-4,2.6873266E-4,50,59.97883;
45066,594.1095,17.579248,490.59174,14.516212,8.015499E-4,2.7258505E-4,50,60.036453;
